"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
2531,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/e90554b32a62b6c1986f21bcb868766d.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2631,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/e3d055edd37e7ef2f214add4a468d818.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2731,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/0efd5df1d27cd68d5242ff48b3bfbbeb.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2831,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/635ae34a7d39801fe00a4f8cb2032ed3.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
2931,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/af43f77a31c5cd86679182214c96dc6e.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3031,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/b189c3fe34f12b591c892b6b8c11f5df.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3131,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/0b5a452084d1d8a79d70ba2f13e9093d.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3231,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/259efc50a6f1ec9ea31589259bb96137.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3331,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/603a362180913cdd427ba46d8bde42f9.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3431,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/bfd9a311f8314f96eb2312e7e16ac243.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3531,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/4b327bcaf777dfed9f1c334fa512b6e0.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3631,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/4ffe9e061343bc19e0f260556fac4793.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
4331,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/c747aab3e76f3fdb294e45be4c5dfdee.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4431,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/74d6a9fb5ca3c172b3187b87bcafe3d7.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4531,3,"turk18-colorTrend-dichromat","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/dbf54bdefa7e42b7f65e00582c87675d.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4631,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/38bf7a3eafdde4bc50eded6cb52dd896.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4731,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/3a054e8953187cc2eabbdc100fd3a028.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4831,5,"turk18-colorTrend-dichromat","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/28f08c2d096e5f54bacfbe6f00a2bed1.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4931,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/9d4fe19f88de69472b7cc0713e73470d.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5031,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/a7e5f573910229b9f5ddc46ca4ec8ec2.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5131,3,"turk18-colorTrend-dichromat","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/0b117eed29c5e8ab3737b68f83f148b9.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5231,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/4404eb21065ae38662e6a95f15a1a0ea.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5331,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/31cad391a262dac2bb74603587dbeeb8.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5431,5,"turk18-colorTrend-dichromat","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/99b0acaaa3b006c94118aea3e8b82b42.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
2521,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/13e8f31bb50289dd94dddcefc6ab0d5d.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2621,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/64d25934532501aca141ffc7f404ba83.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2721,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/5190e75b42845ebf4f843121552d9bbd.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2821,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/7286d6e4e5b5328886f763e51aa51599.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
2921,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/d0328740fbc0e5e3669399dab3d5dd99.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3021,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/e45a22cefcc3eb1149998a56b3c2d7ae.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3121,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/16e064a909f2c3885ef5c6779b2a8e91.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3221,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/bfb7fd698bb07627e5f40231afe359e1.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3321,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/4c982e181b806789f6c03d2d97e9ef4f.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3421,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/1547bc9fe2c7dbebdb0975dfca53257b.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3521,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/4366d3acc6bfc5997e0acdf3c1483107.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3621,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/81097dd446b32bc9b0857e09f68287c5.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
4321,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/9d87f3e8af45cf6dcd80d4bd549adef9.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4421,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/8aa997e6daa963799e619696b6669286.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4521,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/495dac9da4b18b8a4256433d0d2e5b49.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4621,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/a73c964d2f8fe2b0454bc4d5f961eae1.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4721,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/34f81e01c603be7f74e9f3cd8969448c.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4821,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/1facf5be63faf4fdd2a1e16662a6c6a1.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4921,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/2b6c6ab46665527c6d2e566e5dc9f68a.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5021,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/050f7d58a604732cdb6bdb2ed6368979.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5121,3,"turk18-colorEllipseTrendError-dichromat","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/13367fa8cb9c399e0e8446f563f14c5f.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5221,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/4fd9a79c20413aee783124bf0891e7cf.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5321,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/05dae95a756e7e1c51a37c14cda289f4.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5421,5,"turk18-colorEllipseTrendError-dichromat","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/17ffd030a29acaa324329ee1b9777373.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
